Country/Region,Date,Confirmed,Deaths,Recovered,Active,No_Of_New_Cases,No_Of_New_Deaths,No_Of_New_Recovered,Latitude,Longtitude
Chile,2020-04-26,13331,189,7024,6118,473,8,278,-35.675146999999996,-71.542969
Chile,2020-04-27,13813,198,7327,6288,482,9,303,-35.675146999999996,-71.542969
Chile,2020-04-28,14365,207,7710,6448,552,9,383,-35.675146999999996,-71.542969
Chile,2020-04-29,14885,216,8057,6612,520,9,347,-35.675146999999996,-71.542969
Chile,2020-04-30,16023,227,8580,7216,1138,11,523,-35.675146999999996,-71.542969
Chile,2020-05-01,17008,234,9018,7756,985,7,438,-35.675146999999996,-71.542969
Chile,2020-05-02,18435,247,9572,8616,1427,13,554,-35.675146999999996,-71.542969
Chile,2020-05-03,19663,260,10041,9362,1228,13,469,-35.675146999999996,-71.542969
Chile,2020-05-04,20643,270,10415,9958,980,10,374,-35.675146999999996,-71.542969
Chile,2020-05-05,22016,275,10710,11031,1373,5,295,-35.675146999999996,-71.542969
Chile,2020-05-06,23048,281,11189,11578,1032,6,479,-35.675146999999996,-71.542969
Chile,2020-05-07,24581,285,11664,12632,1533,4,475,-35.675146999999996,-71.542969
Chile,2020-05-08,25972,294,12160,13518,1391,9,496,-35.675146999999996,-71.542969
Chile,2020-05-09,27219,304,12667,14248,1247,10,507,-35.675146999999996,-71.542969
Chile,2020-05-10,28866,312,13112,15442,1647,8,445,-35.675146999999996,-71.542969
Chile,2020-05-11,30063,323,13605,16135,1197,11,493,-35.675146999999996,-71.542969
Chile,2020-05-12,31721,335,14125,17261,1658,12,520,-35.675146999999996,-71.542969
Chile,2020-05-13,34381,346,14865,19170,2660,11,740,-35.675146999999996,-71.542969
Chile,2020-05-14,37040,368,15655,21017,2659,22,790,-35.675146999999996,-71.542969
Chile,2020-05-15,39542,394,16614,22534,2502,26,959,-35.675146999999996,-71.542969
Chile,2020-05-16,41428,421,18014,22993,1886,27,1400,-35.675146999999996,-71.542969
Chile,2020-05-17,43781,450,19213,24118,2353,29,1199,-35.675146999999996,-71.542969
Chile,2020-05-18,46059,478,20165,25416,2278,28,952,-35.675146999999996,-71.542969
Chile,2020-05-19,49579,509,21507,27563,3520,31,1342,-35.675146999999996,-71.542969
Chile,2020-05-20,53617,544,22504,30569,4038,35,997,-35.675146999999996,-71.542969
Chile,2020-05-21,57581,589,23992,33000,3964,45,1488,-35.675146999999996,-71.542969
Chile,2020-05-22,61857,630,25342,35885,4276,41,1350,-35.675146999999996,-71.542969
Chile,2020-05-23,65393,673,26546,38174,3536,43,1204,-35.675146999999996,-71.542969
Chile,2020-05-24,69102,718,28148,40236,3709,45,1602,-35.675146999999996,-71.542969
Chile,2020-05-25,73997,761,29302,43934,4895,43,1154,-35.675146999999996,-71.542969
Chile,2020-05-26,77961,806,30915,46240,3964,45,1613,-35.675146999999996,-71.542969
Chile,2020-05-27,82289,841,33540,47908,4328,35,2625,-35.675146999999996,-71.542969
Chile,2020-05-28,86943,890,36115,49938,4654,49,2575,-35.675146999999996,-71.542969
Chile,2020-05-29,90638,944,38598,51096,3695,54,2483,-35.675146999999996,-71.542969
Chile,2020-05-30,94858,997,40431,53430,4220,53,1833,-35.675146999999996,-71.542969
Chile,2020-05-31,99688,1054,42727,55907,4830,57,2296,-35.675146999999996,-71.542969
Chile,2020-06-01,105158,1113,44946,59099,5470,59,2219,-35.675146999999996,-71.542969
Chile,2020-06-02,108686,1188,86173,21325,3528,75,41227,-35.675146999999996,-71.542969
Chile,2020-06-03,113628,1275,90748,21605,4942,87,4575,-35.675146999999996,-71.542969
Chile,2020-06-04,118292,1356,95631,21305,4664,81,4883,-35.675146999999996,-71.542969
Chile,2020-06-05,122499,1448,99358,21693,4207,92,3727,-35.675146999999996,-71.542969
Chile,2020-06-06,127745,1541,103817,22387,5246,93,4459,-35.675146999999996,-71.542969
Chile,2020-06-07,134150,1637,108150,24363,6405,96,4333,-35.675146999999996,-71.542969
Chile,2020-06-08,138846,2264,112248,24334,4696,627,4098,-35.675146999999996,-71.542969
Chile,2020-06-09,142759,2283,117361,23115,3913,19,5113,-35.675146999999996,-71.542969
Mexico,2020-01-22,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-01-23,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-01-24,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-01-25,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-01-26,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-01-27,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-01-28,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-01-29,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-01-30,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-01-31,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-01,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-02,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-03,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-04,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-05,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-06,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-07,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-08,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-09,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-10,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-11,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-12,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-13,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-14,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-15,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-16,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-17,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-18,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-19,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-20,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-21,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-22,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-23,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-24,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-25,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-26,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-27,0,0,0,0,0,0,0,23.634501,-102.552784
Mexico,2020-02-28,1,0,0,1,1,0,0,23.634501,-102.552784
Mexico,2020-02-29,4,0,0,4,3,0,0,23.634501,-102.552784
Mexico,2020-03-01,5,0,0,5,1,0,0,23.634501,-102.552784
Mexico,2020-03-02,5,0,0,5,0,0,0,23.634501,-102.552784
Mexico,2020-03-03,5,0,1,4,0,0,1,23.634501,-102.552784
Mexico,2020-03-04,5,0,1,4,0,0,0,23.634501,-102.552784
Mexico,2020-03-05,5,0,1,4,0,0,0,23.634501,-102.552784
Mexico,2020-03-06,6,0,1,5,1,0,0,23.634501,-102.552784
Mexico,2020-03-07,6,0,1,5,0,0,0,23.634501,-102.552784
Mexico,2020-03-08,7,0,1,6,1,0,0,23.634501,-102.552784
Mexico,2020-03-09,7,0,1,6,0,0,0,23.634501,-102.552784
Mexico,2020-03-10,7,0,4,3,0,0,3,23.634501,-102.552784
Mexico,2020-03-11,8,0,4,4,1,0,0,23.634501,-102.552784
Mexico,2020-03-12,12,0,4,8,4,0,0,23.634501,-102.552784
Mexico,2020-03-13,26,0,4,22,14,0,0,23.634501,-102.552784
Mexico,2020-03-14,41,0,4,37,15,0,0,23.634501,-102.552784
Mexico,2020-03-15,53,0,4,49,12,0,0,23.634501,-102.552784
Mexico,2020-03-16,82,0,4,78,29,0,0,23.634501,-102.552784
Mexico,2020-03-17,93,0,4,89,11,0,0,23.634501,-102.552784
Mexico,2020-03-18,118,0,4,114,25,0,0,23.634501,-102.552784
Mexico,2020-03-19,164,1,4,159,46,1,0,23.634501,-102.552784
Mexico,2020-03-20,203,2,4,197,39,1,0,23.634501,-102.552784
Mexico,2020-03-21,251,2,4,245,48,0,0,23.634501,-102.552784
Mexico,2020-03-22,316,3,4,309,65,1,0,23.634501,-102.552784
Mexico,2020-03-23,367,4,4,359,51,1,0,23.634501,-102.552784
Mexico,2020-03-24,405,5,4,396,38,1,0,23.634501,-102.552784
Mexico,2020-03-25,475,6,4,465,70,1,0,23.634501,-102.552784
Mexico,2020-03-26,585,8,4,573,110,2,0,23.634501,-102.552784
Mexico,2020-03-27,717,12,4,701,132,4,0,23.634501,-102.552784
Mexico,2020-03-28,848,16,4,828,131,4,0,23.634501,-102.552784
Mexico,2020-03-29,993,20,4,969,145,4,0,23.634501,-102.552784
Mexico,2020-03-30,1094,28,35,1031,101,8,31,23.634501,-102.552784
Mexico,2020-03-31,1215,29,35,1151,121,1,0,23.634501,-102.552784
Mexico,2020-04-01,1378,37,35,1306,163,8,0,23.634501,-102.552784
Mexico,2020-04-02,1510,50,35,1425,132,13,0,23.634501,-102.552784
Mexico,2020-04-03,1688,60,633,995,178,10,598,23.634501,-102.552784
Mexico,2020-04-04,1890,79,633,1178,202,19,0,23.634501,-102.552784
Mexico,2020-04-05,2143,94,633,1416,253,15,0,23.634501,-102.552784
Mexico,2020-04-06,2439,125,633,1681,296,31,0,23.634501,-102.552784
Mexico,2020-04-07,2785,141,633,2011,346,16,0,23.634501,-102.552784
Mexico,2020-04-08,3181,174,633,2374,396,33,0,23.634501,-102.552784
Mexico,2020-04-09,3441,194,633,2614,260,20,0,23.634501,-102.552784
Mexico,2020-04-10,3844,233,633,2978,403,39,0,23.634501,-102.552784
Mexico,2020-04-11,4219,273,633,3313,375,40,0,23.634501,-102.552784
Mexico,2020-04-12,4661,296,1772,2593,442,23,1139,23.634501,-102.552784
Mexico,2020-04-13,5014,332,1843,2839,353,36,71,23.634501,-102.552784
Mexico,2020-04-14,5399,406,1964,3029,385,74,121,23.634501,-102.552784
Mexico,2020-04-15,5847,449,2125,3273,448,43,161,23.634501,-102.552784
Mexico,2020-04-16,6297,486,2125,3686,450,37,0,23.634501,-102.552784
Mexico,2020-04-17,6875,546,2125,4204,578,60,0,23.634501,-102.552784
Mexico,2020-04-18,7497,650,2125,4722,622,104,0,23.634501,-102.552784
Mexico,2020-04-19,8261,686,2627,4948,764,36,502,23.634501,-102.552784
Mexico,2020-04-20,8772,712,2627,5433,511,26,0,23.634501,-102.552784
Mexico,2020-04-21,9501,857,2627,6017,729,145,0,23.634501,-102.552784
Mexico,2020-04-22,10544,970,2627,6947,1043,113,0,23.634501,-102.552784
Mexico,2020-04-23,11633,1069,2627,7937,1089,99,0,23.634501,-102.552784
Mexico,2020-04-24,12872,1221,2627,9024,1239,152,0,23.634501,-102.552784
Mexico,2020-04-25,13842,1305,7149,5388,970,84,4522,23.634501,-102.552784
Mexico,2020-04-26,14677,1351,8354,4972,835,46,1205,23.634501,-102.552784
Mexico,2020-04-27,15529,1434,9086,5009,852,83,732,23.634501,-102.552784
Mexico,2020-04-28,16752,1569,11423,3760,1223,135,2337,23.634501,-102.552784
Mexico,2020-04-29,17799,1732,11423,4644,1047,163,0,23.634501,-102.552784
Mexico,2020-04-30,19224,1859,11423,5942,1425,127,0,23.634501,-102.552784
Mexico,2020-05-01,20739,1972,12377,6390,1515,113,954,23.634501,-102.552784
Mexico,2020-05-02,22088,2061,12377,7650,1349,89,0,23.634501,-102.552784
Mexico,2020-05-03,23471,2154,13447,7870,1383,93,1070,23.634501,-102.552784
Mexico,2020-05-04,24905,2271,13447,9187,1434,117,0,23.634501,-102.552784
Mexico,2020-05-05,26025,2507,16810,6708,1120,236,3363,23.634501,-102.552784
Mexico,2020-05-06,27634,2704,17781,7149,1609,197,971,23.634501,-102.552784
Mexico,2020-05-07,29616,2961,17781,8874,1982,257,0,23.634501,-102.552784
Mexico,2020-05-08,31522,3160,20314,8048,1906,199,2533,23.634501,-102.552784
Mexico,2020-05-09,33460,3353,21824,8283,1938,193,1510,23.634501,-102.552784
Mexico,2020-05-10,35022,3465,21824,9733,1562,112,0,23.634501,-102.552784
Mexico,2020-05-11,36327,3573,23100,9654,1305,108,1276,23.634501,-102.552784
Mexico,2020-05-12,38324,3926,25935,8463,1997,353,2835,23.634501,-102.552784
Mexico,2020-05-13,40186,4220,26990,8976,1862,294,1055,23.634501,-102.552784
Mexico,2020-05-14,42595,4477,28475,9643,2409,257,1485,23.634501,-102.552784
Mexico,2020-05-15,45032,4767,30451,9814,2437,290,1976,23.634501,-102.552784
Mexico,2020-05-16,47144,5045,31848,10251,2112,278,1397,23.634501,-102.552784
Mexico,2020-05-17,49219,5177,33329,10713,2075,132,1481,23.634501,-102.552784
Mexico,2020-05-18,51633,5332,35388,10913,2414,155,2059,23.634501,-102.552784
Mexico,2020-05-19,54346,5666,37325,11355,2713,334,1937,23.634501,-102.552784
Mexico,2020-05-20,56594,6090,38419,12085,2248,424,1094,23.634501,-102.552784
Mexico,2020-05-21,59567,6510,40152,12905,2973,420,1733,23.634501,-102.552784
Mexico,2020-05-22,62527,6989,42191,13347,2960,479,2039,23.634501,-102.552784
Mexico,2020-05-23,65856,7179,44424,14253,3329,190,2233,23.634501,-102.552784
Mexico,2020-05-24,68620,7394,46979,14247,2764,215,2555,23.634501,-102.552784
Mexico,2020-05-25,71105,7633,49452,14020,2485,239,2473,23.634501,-102.552784
Mexico,2020-05-26,74560,8134,51708,14718,3455,501,2256,23.634501,-102.552784
Mexico,2020-05-27,78023,8597,53834,15592,3463,463,2126,23.634501,-102.552784
Mexico,2020-05-28,81400,9044,56041,16315,3377,447,2207,23.634501,-102.552784
Mexico,2020-05-29,84627,9415,59003,16209,3227,371,2962,23.634501,-102.552784
Mexico,2020-05-30,87512,9779,61247,16486,2885,364,2244,23.634501,-102.552784
Mexico,2020-05-31,90664,9930,63772,16962,3152,151,2525,23.634501,-102.552784
Mexico,2020-06-01,93435,10167,66965,16303,2771,237,3193,23.634501,-102.552784
Mexico,2020-06-02,97326,10637,69749,16940,3891,470,2784,23.634501,-102.552784
Mexico,2020-06-03,101238,11729,72680,16829,3912,1092,2931,23.634501,-102.552784
Mexico,2020-06-04,105680,12545,74758,18377,4442,816,2078,23.634501,-102.552784
Mexico,2020-06-05,110026,13170,77841,19015,4346,625,3083,23.634501,-102.552784
Mexico,2020-06-06,113619,13511,80830,19278,3593,341,2989,23.634501,-102.552784
Mexico,2020-06-07,117103,13699,83775,19629,3484,188,2945,23.634501,-102.552784
Mexico,2020-06-08,120102,14053,87633,18416,2999,354,3858,23.634501,-102.552784
Mexico,2020-06-09,124301,14649,90748,18904,4199,596,3115,23.634501,-102.552784
Pakistan,2020-01-22,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-01-23,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-01-24,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-01-25,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-01-26,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-01-27,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-01-28,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-01-29,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-01-30,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-01-31,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-01,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-02,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-03,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-04,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-05,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-06,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-07,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-08,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-09,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-10,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-11,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-12,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-13,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-14,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-15,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-16,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-17,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-18,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-19,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-20,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-21,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-22,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-23,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-24,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-25,0,0,0,0,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-26,2,0,0,2,2,0,0,30.375321000000003,69.345116
Pakistan,2020-02-27,2,0,0,2,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-28,2,0,0,2,0,0,0,30.375321000000003,69.345116
Pakistan,2020-02-29,4,0,0,4,2,0,0,30.375321000000003,69.345116
Pakistan,2020-03-01,4,0,0,4,0,0,0,30.375321000000003,69.345116
Pakistan,2020-03-02,4,0,0,4,0,0,0,30.375321000000003,69.345116
Pakistan,2020-03-03,5,0,0,5,1,0,0,30.375321000000003,69.345116
Pakistan,2020-03-04,5,0,0,5,0,0,0,30.375321000000003,69.345116
Pakistan,2020-03-05,5,0,0,5,0,0,0,30.375321000000003,69.345116
Pakistan,2020-03-06,6,0,0,6,1,0,0,30.375321000000003,69.345116
Pakistan,2020-03-07,6,0,0,6,0,0,0,30.375321000000003,69.345116
Pakistan,2020-03-08,6,0,1,5,0,0,1,30.375321000000003,69.345116
Pakistan,2020-03-09,6,0,1,5,0,0,0,30.375321000000003,69.345116
Pakistan,2020-03-10,16,0,1,15,10,0,0,30.375321000000003,69.345116
Pakistan,2020-03-11,19,0,2,17,3,0,1,30.375321000000003,69.345116
Pakistan,2020-03-12,20,0,2,18,1,0,0,30.375321000000003,69.345116
Pakistan,2020-03-13,28,0,2,26,8,0,0,30.375321000000003,69.345116
Pakistan,2020-03-14,31,0,2,29,3,0,0,30.375321000000003,69.345116
Pakistan,2020-03-15,53,0,2,51,22,0,0,30.375321000000003,69.345116
Pakistan,2020-03-16,136,0,2,134,83,0,0,30.375321000000003,69.345116
Pakistan,2020-03-17,236,0,2,234,100,0,0,30.375321000000003,69.345116
Pakistan,2020-03-18,299,0,2,297,63,0,0,30.375321000000003,69.345116
Pakistan,2020-03-19,454,2,13,439,155,2,11,30.375321000000003,69.345116
Pakistan,2020-03-20,501,3,13,485,47,1,0,30.375321000000003,69.345116
Pakistan,2020-03-21,730,3,13,714,229,0,0,30.375321000000003,69.345116
Pakistan,2020-03-22,776,5,5,766,46,2,0,30.375321000000003,69.345116
Pakistan,2020-03-23,875,6,5,864,99,1,0,30.375321000000003,69.345116
Pakistan,2020-03-24,972,7,18,947,97,1,13,30.375321000000003,69.345116
Pakistan,2020-03-25,1063,8,21,1034,91,1,3,30.375321000000003,69.345116
Pakistan,2020-03-26,1201,9,21,1171,138,1,0,30.375321000000003,69.345116
Pakistan,2020-03-27,1373,11,23,1339,172,2,2,30.375321000000003,69.345116
Pakistan,2020-03-28,1495,12,29,1454,122,1,6,30.375321000000003,69.345116
Pakistan,2020-03-29,1597,14,29,1554,102,2,0,30.375321000000003,69.345116
Pakistan,2020-03-30,1717,21,76,1620,120,7,47,30.375321000000003,69.345116
Pakistan,2020-03-31,1938,26,76,1836,221,5,0,30.375321000000003,69.345116
Pakistan,2020-04-01,2118,27,94,1997,180,1,18,30.375321000000003,69.345116
Pakistan,2020-04-02,2421,34,125,2262,303,7,31,30.375321000000003,69.345116
Pakistan,2020-04-03,2686,40,126,2520,265,6,1,30.375321000000003,69.345116
Pakistan,2020-04-04,2818,41,131,2646,132,1,5,30.375321000000003,69.345116
Pakistan,2020-04-05,3157,47,211,2899,339,6,80,30.375321000000003,69.345116
Pakistan,2020-04-06,3766,53,259,3454,609,6,48,30.375321000000003,69.345116
Pakistan,2020-04-07,4035,57,429,3549,269,4,170,30.375321000000003,69.345116
Pakistan,2020-04-08,4263,61,467,3735,228,4,38,30.375321000000003,69.345116
Pakistan,2020-04-09,4489,65,572,3852,226,4,105,30.375321000000003,69.345116
Pakistan,2020-04-10,4695,66,727,3902,206,1,155,30.375321000000003,69.345116
Pakistan,2020-04-11,5011,86,762,4163,316,20,35,30.375321000000003,69.345116
Pakistan,2020-04-12,5230,91,1028,4111,219,5,266,30.375321000000003,69.345116
Pakistan,2020-04-13,5496,93,1095,4308,266,2,67,30.375321000000003,69.345116
Pakistan,2020-04-14,5837,96,1378,4363,341,3,283,30.375321000000003,69.345116
Pakistan,2020-04-15,6383,111,1446,4826,546,15,68,30.375321000000003,69.345116
Pakistan,2020-04-16,6919,128,1645,5146,536,17,199,30.375321000000003,69.345116
Pakistan,2020-04-17,7025,135,1765,5125,106,7,120,30.375321000000003,69.345116
Pakistan,2020-04-18,7638,143,1832,5663,613,8,67,30.375321000000003,69.345116
Pakistan,2020-04-19,8348,168,1868,6312,710,25,36,30.375321000000003,69.345116
Pakistan,2020-04-20,8418,176,1970,6272,70,8,102,30.375321000000003,69.345116
Pakistan,2020-04-21,9565,201,2073,7291,1147,25,103,30.375321000000003,69.345116
Pakistan,2020-04-22,10076,212,2156,7708,511,11,83,30.375321000000003,69.345116
Pakistan,2020-04-23,11155,237,2527,8391,1079,25,371,30.375321000000003,69.345116
Pakistan,2020-04-24,11940,253,2755,8932,785,16,228,30.375321000000003,69.345116
Pakistan,2020-04-25,12723,269,2866,9588,783,16,111,30.375321000000003,69.345116
Pakistan,2020-04-26,13328,281,2936,10111,605,12,70,30.375321000000003,69.345116
Pakistan,2020-04-27,13915,292,3029,10594,587,11,93,30.375321000000003,69.345116
Pakistan,2020-04-28,14612,312,3233,11067,697,20,204,30.375321000000003,69.345116
Pakistan,2020-04-29,15525,343,3425,11757,913,31,192,30.375321000000003,69.345116
Pakistan,2020-04-30,16817,385,4315,12117,1292,42,890,30.375321000000003,69.345116
Pakistan,2020-05-01,18114,417,4715,12982,1297,32,400,30.375321000000003,69.345116
Pakistan,2020-05-02,19103,440,4817,13846,989,23,102,30.375321000000003,69.345116
Pakistan,2020-05-03,20084,457,5114,14513,981,17,297,30.375321000000003,69.345116
Pakistan,2020-05-04,20941,476,5635,14830,857,19,521,30.375321000000003,69.345116
Pakistan,2020-05-05,22049,514,5801,15734,1108,38,166,30.375321000000003,69.345116
Pakistan,2020-05-06,24073,564,6464,17045,2024,50,663,30.375321000000003,69.345116
Pakistan,2020-05-07,24644,585,6464,17595,571,21,0,30.375321000000003,69.345116
Pakistan,2020-05-08,26435,599,7530,18306,1791,14,1066,30.375321000000003,69.345116
Pakistan,2020-05-09,28736,636,7809,20291,2301,37,279,30.375321000000003,69.345116
Pakistan,2020-05-10,30334,659,8063,21612,1598,23,254,30.375321000000003,69.345116
Pakistan,2020-05-11,32081,706,8555,22820,1747,47,492,30.375321000000003,69.345116
Pakistan,2020-05-12,34336,737,8812,24787,2255,31,257,30.375321000000003,69.345116
Pakistan,2020-05-13,35298,761,8899,25638,962,24,87,30.375321000000003,69.345116
Pakistan,2020-05-14,35788,770,9695,25323,490,9,796,30.375321000000003,69.345116
Pakistan,2020-05-15,38799,834,10880,27085,3011,64,1185,30.375321000000003,69.345116
Pakistan,2020-05-16,38799,834,10880,27085,0,0,0,30.375321000000003,69.345116
Pakistan,2020-05-17,40151,873,11341,27937,1352,39,461,30.375321000000003,69.345116
Pakistan,2020-05-18,42125,903,11922,29300,1974,30,581,30.375321000000003,69.345116
Pakistan,2020-05-19,43966,939,12489,30538,1841,36,567,30.375321000000003,69.345116
Pakistan,2020-05-20,45898,985,13101,31812,1932,46,612,30.375321000000003,69.345116
Pakistan,2020-05-21,48091,1017,14155,32919,2193,32,1054,30.375321000000003,69.345116
Pakistan,2020-05-22,50694,1067,15201,34426,2603,50,1046,30.375321000000003,69.345116
Pakistan,2020-05-23,52437,1101,16653,34683,1743,34,1452,30.375321000000003,69.345116
Pakistan,2020-05-24,54601,1133,17198,36270,2164,32,545,30.375321000000003,69.345116
Pakistan,2020-05-25,56349,1167,17482,37700,1748,34,284,30.375321000000003,69.345116
Pakistan,2020-05-26,57705,1197,18314,38194,1356,30,832,30.375321000000003,69.345116
Pakistan,2020-05-27,59151,1225,19142,38784,1446,28,828,30.375321000000003,69.345116
Pakistan,2020-05-28,61227,1260,20231,39736,2076,35,1089,30.375321000000003,69.345116
Pakistan,2020-05-29,64028,1317,22305,40406,2801,57,2074,30.375321000000003,69.345116
Pakistan,2020-05-30,66457,1395,24131,40931,2429,78,1826,30.375321000000003,69.345116
Pakistan,2020-05-31,69496,1483,25271,42742,3039,88,1140,30.375321000000003,69.345116
Pakistan,2020-06-01,72460,1543,26083,44834,2964,60,812,30.375321000000003,69.345116
Pakistan,2020-06-02,76398,1621,27110,47667,3938,78,1027,30.375321000000003,69.345116
Pakistan,2020-06-03,80463,1688,28923,49852,4065,67,1813,30.375321000000003,69.345116
Pakistan,2020-06-04,85264,1770,30128,53366,4801,82,1205,30.375321000000003,69.345116
Pakistan,2020-06-05,89249,1838,31198,56213,3985,68,1070,30.375321000000003,69.345116
Pakistan,2020-06-06,93983,1935,32581,59467,4734,97,1383,30.375321000000003,69.345116
Pakistan,2020-06-07,98943,2002,33465,63476,4960,67,884,30.375321000000003,69.345116
Pakistan,2020-06-08,108317,2172,35018,71127,9374,170,1553,30.375321000000003,69.345116
Pakistan,2020-06-09,113702,2255,36308,75139,5385,83,1290,30.375321000000003,69.345116
Saudi Arabia,2020-01-22,0,0,0,0,0,0,0,23.885942,45.079162
Saudi Arabia,2020-01-23,0,0,0,0,0,0,0,23.885942,45.079162
Saudi Arabia,2020-01-24,0,0,0,0,0,0,0,23.885942,45.079162
Saudi Arabia,2020-01-25,0,0,0,0,0,0,0,23.885942,45.079162
Saudi Arabia,2020-01-26,0,0,0,0,0,0,0,23.885942,45.079162
Saudi Arabia,2020-01-27,0,0,0,0,0,0,0,23.885942,45.079162
Saudi Arabia,2020-01-28,0,0,0,0,0,0,0,23.885942,45.079162
Saudi Arabia,2020-01-29,0,0,0,0,0,0,0,23.885942,45.079162
Saudi Arabia,2020-01-30,0,0,0,0,0,0,0,23.885942,45.079162
Saudi Arabia,2020-01-31,0,0,0,0,0,0,0,23.885942,45.079162
Saudi Arabia,2020-02-01,0,0,0,0,0,0,0,23.885942,45.079162
Saudi Arabia,2020-02-02,0,0,0,0,0,0,0,23.885942,45.079162
